pipeline,id,categoria,titulo,descricao,gatilho,verificavel_por_texto,exemplos,fonte_livro,fonte_pagina,fonte_citacao,canal_extracao,canal_confirmado,divergencia,motivo_confirmacao
sign2voice,LIBRAS.MORFOLOGIA.026,morfologia,Pluralidade verbal: pluralidade de lugar,"Para expressar pluralidade de lugares (evento acontece em diferentes lugares repetida/sequencialmente), o verbo é marcado por múltiplas reduplicações do movimento verbal, distribuídas ao longo de um arco em frente ao corpo do sinalizante.",Verbo + pluralidade de argumentos locativos,false,FREQUENTAR(plural),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,226,"Em Libras, esse tipo de pluralidade também é marcada por múltiplas reduplicações do movimento verbal, distribuídas ao longo de um arco em frente ao corpo do sinalizante.",sign2voice,sign2voice,,"Exige verificação de trajetória espacial e repetição de movimento, ausentes na glosa."
sign2voice,LIBRAS.MORFOLOGIA.027,morfologia,Morfemas-boca como afixos derivacionais,"Morfemas-boca funcionam como afixos derivacionais (composição/derivação) que se combinam com sinais manuais. Eles são formas presas, ocorrem simultaneamente ao sinal manual e não se espalham pelo campo sintático, agindo sobre a palavra única.","Presença de um movimento de boca específico que altera o significado do sinal manual concomitante, funcionando como parte integrante da palavra (ex: composição ou derivação).",false,Sinal ESTOURAR + BOCA EM POW ; cs (boca) + sinal -> 'próximo' (ex: ontem à noite),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,245,"Eles argumentam que os morfemas-boca são formas presas, pois devem coocorrer com os sinais manuais. Também relatam que tais morfemas normalmente ocorrem apenas em sinais simples, pois eles não se espalham ao longo do campo sintático.",sign2voice,sign2voice,,"Morfemas-boca não aparecem na glosa escrita, exigindo análise de vídeo."
sign2voice,LIBRAS.MORFOLOGIA.028,morfologia,Morfemas-boca como modificadores de movimento,Morfemas-boca podem exigir mudanças no movimento do sinal manual para refletir o significado alterado (ex: negligência). Essa mudança no movimento é parte integrante do morfema-boca e não tem status morfêmico independente.,Uso de morfema-boca específico (ex: configuração 'th') que altera a semântica do sinal manual associado.,false,escrever desleixadamente -> LÍNGUA EM 'th' + SOBRANCELHA NEUTRA + SINAL ESCREVER,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,249,"quando associado ao sinal manual, exige que este apresente movimento diferente, acompanhando o significado alterado pelo morfema-boca 'th'.",sign2voice,sign2voice,,"Exige análise de movimento manual, invisível na glosa escrita."
sign2voice,LIBRAS.MORFOLOGIA.029,morfologia,Morfemas-boca como marcadores de intensidade/certeza,"Configurações de lábios apertados podem conferir intensidade ou certeza ao sinal manual, substituindo a necessidade de sinais adicionais como CERTO.",Necessidade de enfatizar certeza ou intensidade de um adjetivo ou substantivo.,false,regra com caráter de certeza -> SINAL <REGRA> + LÁBIOS APERTADOS,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,251,"Já quando a boca se configura de tal forma que os lábios se apertam, acrescenta o significado de certeza ao sinal manual, sem, no entanto, necessitar de um sinal manual CERTO.",sign2voice,sign2voice,,Configurações de lábios não aparecem na glosa escrita.
sign2voice,LIBRAS.MORFOLOGIA.030,morfologia,Restrição de coocorrência de morfemas-boca,"Morfemas-boca possuem restrições de uso e não podem ser combinados com quaisquer sinais manuais. Alguns são 'presos' a sinais específicos (ex: sorvete, pirulito).",Tentativa de aplicar um morfema-boca a um sinal manual que não permite essa combinação.,false,morfema preso ocorre somente em dois sinais: sorvete e pirulito,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,254,"possuem limitações de uso, não podem ser combinados com quaisquer sinais... seria um morfema preso; este somente ocorre em dois sinais",sign2voice,sign2voice,,"Morfemas-boca não aparecem na glosa escrita, impossibilitando verificação."
sign2voice,LIBRAS.MORFOLOGIA.031,morfologia,Morfema-boca como parte integrante do sinal (COMO),"Em alguns casos, o sinal manual é condicionado à presença do morfema-boca, indicando que o sinal manual é parte do morfema-boca (ex: COMO).","Produção do sinal COMO, onde a articulação-boca é obrigatória para a formação do item lexical.",false,COMO -> sinal manual condicionado à presença do morfema-boca 'como',Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,255,"tal morfema-boca muitas vezes ocorre sem o sinal manual, enquanto o sinal manual está condicionado à presença desse morfema-boca, indicando então que o sinal manual é parte do morfema-boca.",sign2voice,sign2voice,,"Exige verificação de articulação de boca, invisível na glosa escrita."
sign2voice,LIBRAS.MORFOLOGIA.032,morfologia,Gestos-boca para aspecto de volume/velocidade,"Gestos-boca (diferentes de articulações-boca) podem indicar aspectos como volume e velocidade, conferindo significado de fluência ou intensidade ao sinal associado.","Necessidade de expressar aspecto de volume, velocidade ou fluência em relação a um sinal (ex: LÍNGUA-DE-SINAIS).",false,pessoa fluente -> gesto-boca (inflar lábios) + LÍNGUA-DE-SINAIS,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,256,"ele infla os lábios para indicar o aspecto de 'volume' e de 'velocidade' da Língua de Sinais que, associado ao sinal LÍNGUA-DE-SINAIS, confere a ele um significado de pessoa fluente",sign2voice,sign2voice,,Gestos-boca não são representados na glosa escrita.
sign2voice,LIBRAS.MORFOLOGIA.033,morfologia,Gestos-boca para quantidade/movimento,"Gestos-boca podem indicar movimento e quantidade de pessoas, associando-se a sinais como MULTIDÃO.",Descrição de multidão ou grande quantidade de pessoas em movimento.,false,multidão -> gesto-boca + MULTIDÃO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,256,"Sequência do movimento do gesto-boca... associado ao sinal MULTIDÃO, que confere ao referente do espaço o significado de movimento e quantidade de pessoas",sign2voice,sign2voice,,Gestos-boca não aparecem na glosa escrita.
sign2voice,LIBRAS.MORFOLOGIA.034,morfologia,Articulação-boca obrigatória para desambiguação,"Articulações-boca são obrigatórias quando servem para desambiguar pares mínimos, especificar gênero (sem usar HOMEM/MULHER) ou definir características classificadoras.",Sinais com significados diferentes ou classes gramaticais diferentes que exigem especificação (ex: irmão/irmã).,false,irmão/irmã -> sinal + articulação-boca especificando sexo,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,260,"As articulações-boca são obrigatoriamente presentes quando assumem funções específicas, tais como: desambiguação de pares mínimos... Na Libras, temos o exemplo 'irmão' e 'irmã', que são sinalizados com as articulações-boca especificando o sexo",sign2voice,sign2voice,,Articulações de boca não são representadas na glosa escrita.
sign2voice,LIBRAS.MORFOLOGIA.035,morfologia,Articulação-boca para modificação de advérbios,"Articulações-boca podem modificar advérbios para acrescentar intensidade ou mudar o modo, alinhando-se temporalmente ao sinal manual.",Produção de advérbios que requerem ajuste de intensidade ou modo.,false,COPIAR -> sinal + articulação-boca 'copiaa',Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,261,"quando o surdo faz um sinal manual de um advérbio, precisa acrescentar intensidade ou mudar o modo de um advérbio... Na Libras temos o exemplo apresentado anteriormente do sinal COPIAR.",sign2voice,sign2voice,,Articulações de boca não aparecem na glosa escrita.
sign2voice,LIBRAS.MORFOLOGIA.036,morfologia,Derivação gramatical via articulação-boca,"Articulações-boca permitem a criação de novos itens lexicais a partir de um mesmo sinal manual, alterando o significado (ex: ESCOLA-REGULAR).",Necessidade de derivar um novo significado de um sinal base (ex: NATURAL + 'eeculaa' = ESCOLA-REGULAR).,false,ESCOLA-REGULAR -> sinal NATURAL + articulação-boca 'eeculaa',Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,261,"as articulações-boca permitem a criação de novos itens lexicais a partir de um mesmo sinal manual, como o sinal de ESCOLA-REGULAR, que é composto pelo sinal NATURAL acompanhado da sua articulação-boca 'eeculaa'.",sign2voice,sign2voice,,"Exige verificação de articulação de boca, que não está na glosa."
sign2voice,LIBRAS.MORFOLOGIA.037,morfologia,Articulação-boca prototípica,"Articulações-boca prototípicas são as mais frequentes, coocorrendo com substantivos, adjetivos e verbos não flexionados. Elas refletem a interpretação visual-vibracional do contato com a língua oral, não a forma fonética exata.","Produção de sinais substantivos, adjetivos ou verbos simples (ex: ESCOLA).",false,ESCOLA -> sinal + articulação-boca 'esola',Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,262,"Essa categoria é a mais frequente na Libras e coocorre, frequentemente, com sinais substantivos, adjetivos e verbos não flexionados... como, por exemplo, o sinal ESCOLA, que é acompanhado da articulação-boca prototípica 'esola'",sign2voice,sign2voice,,"Exige verificação de articulação de boca, invisível na glosa."
sign2voice,LIBRAS.MORFOLOGIA.038,morfologia,Flexão verbal de tempo e pessoa via articulação-boca,"A articulação-boca pode flexionar verbos manuais para indicar tempo (passado) e pessoa (1ª pessoa do singular), substituindo a necessidade de sinais manuais adicionais como JÁ, PASSADO ou pronomes explícitos. Exemplos: LEMBRAR com 'eepaa' (lembra) ou 'nao-eepoo' (não lembro); VIAJAR com 'foi' (viajou).",Verbo manual que requer especificação de tempo verbal ou pessoa gramatical.,false,Lembrar -> LEMBRAR + AB('eepaa') ; Não lembro -> LEMBRAR + AB('nao-eepoo') ; Viajou -> VIAJAR + AB('foi'),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,272,"participantes mostram as várias flexões do sinal manual verbal LEMBRAR, resultando nas articulações-boca flexionadas, ´eepaa´ e ´nao-eepoo´, que indicam flexão verbal de tempo e de pessoa (lembra, não lembro).",sign2voice,sign2voice,,Articulação de boca não é representada na glosa escrita.
sign2voice,LIBRAS.MORFOLOGIA.039,morfologia,Flexão de gênero via articulação-boca,"A articulação-boca pode especificar o gênero de substantivos (como IRMÃO) sem a necessidade de adicionar os sinais manuais HOMEM ou MULHER, desde que produzida simultaneamente ao sinal base.",Substantivo que admite variação de gênero e onde a especificação é necessária.,false,Irmão (homem) -> IRMAO + AB('iipa') ; Irmão (homem) -> IRMAO + AB('iipao'),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,273,"a articulação-boca ´iipa´ ou ´ii-pao´ permite essa flexão sem necessidade de sinalização manual, quando ocorre simultaneamente com o sinal IRMÃO.",sign2voice,sign2voice,,Articulação de boca não é representada na glosa escrita.
sign2voice,LIBRAS.MORFOLOGIA.040,morfologia,Mudança de categoria gramatical por articulação-boca especificadora,"A associação de uma articulação-boca especificadora a um sinal manual pode alterar a categoria gramatical do sinal, transformando-o (ex.: de verbo para substantivo) ou desambiguando pares mínimos. Isso permite especificar, complementar ou modificar significados.","Quando um sinal manual verbal (ou de outra classe) é acompanhado por uma articulação-boca que atua como especificadora, alterando sua função sintática ou semântica.",false,CONHECER + articulação-boca 'ooesipeto' -> CONHECIMENTO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,279,Um sinal manual verbal pode mudar de categoria gramatical quando as - sociado a uma articulação-boca especificadora.,sign2voice,sign2voice,,Articulações de boca não aparecem na glosa escrita.
sign2voice,LIBRAS.MORFOLOGIA.041,morfologia,Articulação-boca independente (lexicalização),"Articulações-boca podem ser produzidas de forma independente, sem o sinal manual associado, carregando significado sozinhas ou preenchendo lacunas lexicais. Isso demonstra a alta lexicalização desses componentes não manuais na Libras.","Quando a articulação-boca é produzida sem a presença do sinal manual correspondente, atuando como unidade lexical autônoma.",false,articulação-boca 'tao-eteti' produzida sem o sinal manual ENTENDER-NÃO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,288,"Nessa classe observa-se a produção da articulação-boca prototípica, variante, flexionada ou especificadora, mas sem o sinal que normalmente é a ela associado",sign2voice,sign2voice,,"Glosa não carrega ações de boca, impossibilitando verificação textual."
sign2voice,LIBRAS.MORFOLOGIA.042,morfologia,Transcrição visual das articulações-boca (Sons Surdos),"As glosas das articulações-boca devem ser transcritas com base na visualidade do movimento articulatório (Sons Surdos), e não na fonética auditiva da língua oral. Isso significa omitir sons não visuais (como o G em IGUAL) e adaptar a grafia ao movimento labial/lingual percebido.","Ao transcrever ou validar a glosa de uma articulação-boca, deve-se priorizar a forma visual do movimento sobre a ortografia da língua oral.",false,Sinal IGUAL -> articulação-boca transcrita como IUA (e não IGUAL ou [igw'aw]) ; Sinal CASA -> articulação-boca transcrita como ASA (e não /kaza/),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,292,"Por ainda não haver esse recurso no ELAN, as glosas das articulações-boca da Libras devem ser transcritas com referência somente aos Sons Surdos",voice2sign,sign2voice,sim,"Exige análise visual do movimento, não apenas leitura da glosa."
sign2voice,LIBRAS.MORFOLOGIA.043,morfologia,Parâmetros obrigatórios do sinal,"Cada sinal é constituído por cinco parâmetros fundamentais: Configuração de Mão, Orientação da Mão, Movimento, Locação e Expressões Não Manuais. A glosa deve refletir a integridade desses parâmetros, pois a ausência ou desequilíbrio de qualquer um altera o processamento visual e perceptivo do sinal.",Produção ou validação de qualquer sinal individual na glosa.,false,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,324,"Cada sinal apresenta parâmetros que, se não estiverem interligados, apresentarão um desequilíbrio no processamento visual e perceptivo.",sign2voice,sign2voice,,Glosa não carrega parâmetros como configuração de mão ou movimento.
sign2voice,LIBRAS.MORFOLOGIA.044,morfologia,Variabilidade de locação para mudança de sentido,"O ponto de articulação (locação) de um sinal pode variar para modificar seu significado ou adicionar nuances pragmáticas (como ironia, desprezo ou zombaria). Por exemplo, um sinal que usualmente é fixado na cabeça pode ser movido para a mão, rosto ou mesa para alterar o alvo ou a intenção da mensagem.","Quando o contexto exige uma nuance específica (ironia, desprezo) ou quando o sinal é usado para apontar 'outros' de forma diferenciada.",false,Sinal de 'tolerância' fixado na cabeça (padrão) vs. fixado na mesa/mão (para apontar outros com desprezo),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,332,"se aparecer fora do ponto de articulação (uma das regras do parâmetro da Língua de Sinais), que usualmente é fixado na cabeça e agora pode ser fixado em qualquer ponto de articulação",sign2voice,sign2voice,,A glosa não registra a locação ou o ponto de articulação do sinal.
sign2voice,LIBRAS.MORFOLOGIA.045,morfologia,Produtividade morfológica de expressões idiomáticas,"Expressões idiomáticas funcionam como unidades morfológicas produtivas. Pequenas variações morfológicas na base da expressão podem ampliar ou ajustar o significado para contextos semânticos próximos, gerando novas expressões derivadas.",Quando uma expressão idiomática base é modificada por um sinal adicional ou variação sutil para criar um novo significado relacionado (ex.: variações de 'encher os olhos').,false,Arregalar os olhos -> OLHOS-SALTAR ; Encher os olhos -> OLHOS-INCHAR ; Abismado! -> OLHOS-QUICAR ; Inacreditável! -> OLHOS-CAIR ROUPA-LIMPAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,374,"As expressões idiomáticas, ainda que como unidades morfológicas, são produtivas sintaticamente uma vez que podem ampliar seu significado sintático com pequenas variações que levam a estruturas mais complexas de significado",voice2sign,sign2voice,sim,"Exige interpretação semântica de significado, não verificável apenas pela sequência de glosas."
sign2voice,LIBRAS.NEGACAO.001,negacao,Posição da negação em verbos com e sem concordância,"Verbos sem concordância não admitem a partícula de negação (NÃO) antes do verbo; a negação deve vir depois. Verbos com concordância admitem a negação antes do verbo. Verbos que podem ser classificados como sem concordância, mas sinalizados incorporando o referente (com concordância), seguem a regra dos verbos com concordância (negação antes).",Presença de negação na frase e uso de verbos que podem ou não marcar concordância espacial.,false,Ele pagou -> <ELE>do <PAGAR>do ; Ele não pagou -> <ELE>do <NÃO <PAGAR>do>n ; Ele não pagou (incorreto para verbo sem concordância) -> *ELE NÃO PAGAR,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,198,"Os verbos sem concordância não admitem a negação antes do verbo, ao contrário dos verbos com concordância",voice2sign,sign2voice,sim,"Exige distinguir concordância espacial, que não está na glosa."
sign2voice,LIBRAS.NEGACAO.002,negacao,Negação incorporada por mudança de movimento,"A negação pode ser incorporada ao sinal base por meio da alteração de um dos parâmetros, especialmente o movimento, resultando em uma contraparte negativa do sinal. Pode haver também movimento de cabeça.","Expressão de negação diretamente no verbo/sinal base, sem uso de sinal de negação separado.",false,não saber -> NÃO SABER (com alteração de movimento) ; não ter -> NÃO TER (com alteração de movimento),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,208,"Na incorporação da negação... o item a ser negado sofre alteração em um dos parâmetros, especialmente o parâmetro Movimento... Os sinais (100) NÃO SABER e (101) NÃO TER têm a incorporação da negação em que há o movimento da cabeça de um lado para o outro, também sofre a alteração de movimento no sinal.",sign2voice,sign2voice,,Mudança de movimento não é registrada na glosa escrita.
sign2voice,LIBRAS.NEGACAO.003,negacao,Negação via morfema-boca,"Morfemas-boca (ex: lábios apertados curvados para baixo) podem cumprir a função de negação, dispensando o balanço de cabeça ou outros sinais não manuais de negação.",Produção de sentença negativa onde o morfema-boca se funde ao sinal para indicar negação.,false,alguns não -> Sinal <ALGUNS> + MORFEMA APERTANDO OS LÁBIOS CURVADOS PARA BAIXO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,252,"quando associado a um sinal manual, também se configura uma negação... Não ocorre o balanço de cabeça, pois o morfema-boca cumpre a função de negação.",sign2voice,sign2voice,,Morfemas-boca não aparecem na glosa escrita.
sign2voice,LIBRAS.NEGACAO.004,negacao,Negação via articulação-boca,"Articulações-boca podem cumprir a função de negação, fundindo-se ao verbo e dispensando recursos não manuais como balanço de cabeça.",Produção de sentença negativa onde a negação é marcada pela boca.,false,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,261,"as articulações-boca podem cumprir a função de negação, fundindo-se ao verbo, conferindo significado negativo a este, dispensando esses recursos não manuais",sign2voice,sign2voice,,"A glosa não registra articulações de boca, impossibilitando a verificação textual."
sign2voice,LIBRAS.TEMPO-ASPECTO.001,tempo-aspecto,Pluralidade verbal: pluralidade de tempo,"Para expressar repetição de um evento ao longo do tempo (aspecto habitual/iterativo), o movimento do verbo é repetido, mas localizado no mesmo ponto do espaço, sem movimento em arco.",Verbo + repetição temporal do evento,false,"PAGAR (movimento repetido, marcando uma leitura de pluralidade de tempo)",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,227,"Esse tipo de pluralidade é marcado pela repetição do movimento do verbo, mas localizado no mesmo ponto do espaço. Ou seja, não há nenhum tipo de movimento em arco associado.",sign2voice,sign2voice,,"Regra exige análise de trajetória e espaço, ausentes na glosa."
sign2voice,LIBRAS.CLASSIFICADORES.001,classificadores,Articulação-boca para especificar sujeito em verbos classificadores,Surdos nativos produzem articulações-boca associadas a verbos classificadores para definir o sujeito do verbo.,Uso de verbos classificadores onde o sujeito precisa ser especificado semanticamente.,false,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,261,"surdos nativos produzem articulações-boca associadas a verbos classificadores, para definir o sujeito daquele verbo.",sign2voice,sign2voice,,Articulações de boca não são representadas na glosa escrita.
sign2voice,LIBRAS.CLASSIFICADORES.002,classificadores,Articulação-boca classificadora,"Articulações-boca podem conferir características classificadoras ao sinal manual, incorporando a forma do significado. Podem sofrer lexicalização (repetição do movimento), como 'peeto' tornando-se 'pepepe' para BEBÊ/PEQUENO, ou 'p' para MARCAR.",Sinais manuais que beneficiam de uma característica classificadora ou icônica adicionada pela boca.,false,Pequeno -> PEQUENO + AB('peeto') ; Bebê -> BEBE + AB('pepepe') ; Marcar -> MARCAR + AB('p'),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,270,Essa classe compõe-se de articulações-boca que conferem características classificadoras ao sinal manual. Observe este exemplo: o sinal manual PEQUENO pode ser associado à articulação-boca ´peeto´.,sign2voice,sign2voice,,"Exige verificar articulação de boca, que não está na glosa."
sign2voice,LIBRAS.CLASSIFICADORES.003,classificadores,Classificadores como argumentos sintáticos,"Os classificadores podem assumir o papel de entidades e, portanto, integram posições argumentais na sintaxe visual da Libras, funcionando como sujeitos ou objetos na estrutura da frase.","Quando a frase requer a referência a uma entidade (objeto, pessoa, animal) e o sinalizador opta por usar um classificador em vez de um sinal lexical convencional para essa entidade.",false,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,306,"Os classificadores podem assumir o papel de entidades, por isso integram posições argumentais na sintaxe visual da Libras.",sign2voice,sign2voice,,"Exige distinguir classificador de sinal lexical, o que a glosa não diferencia."
sign2voice,LIBRAS.CLASSIFICADORES.004,classificadores,Plural em classificadores por repetição,"O plural é marcado nos classificadores quando a configuração de mão, que representa um recorte do referente, se repete várias vezes.",Quando se deseja expressar o plural de uma entidade descrita por um classificador.,false,um conjunto de potes lado a lado ; quadros espalhados na parede,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,306,"O plural também pode ser marcado nos classificadores, quando a configuração de mão, que representa um recorte do referente, se repete várias vezes.",sign2voice,sign2voice,,Repetição de movimento não é registrada na glosa escrita.
sign2voice,LIBRAS.CLASSIFICADORES.005,classificadores,Descrição de Tamanho e Forma,"O sinalizador utiliza o dedo indicador para traçar o contorno do objeto, representando simultaneamente seu tamanho e forma. A direção do olhar indica a altura do objeto em relação ao sinalizante (ex.: olhar para cima indica que o objeto é mais alto).","Quando a frase descreve a aparência física, dimensões ou contorno de um objeto estático (ex.: uma janela, uma mesa).",false,A janela é alta -> [OLHAR-CIMA] [DEDO-INDICADOR-CONTORO-ALTO] (Glosa aproximada baseada na descrição do frame 3),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,313,"visualiza-se uma descrição do tamanho e da forma da JANELA feita com o dedo indicador do sinalizante, sendo muito recorrente o uso do dedo indicador realizando um contorno dos objetivos descritos.",sign2voice,sign2voice,,"Exige verificação de direção do olhar, que não está na glosa."
sign2voice,LIBRAS.CLASSIFICADORES.006,classificadores,Transferência Espacial e Profundidade,A profundidade do espaço é reconstruída na sinalização estabelecendo referentes em posições relativas (ex.: um atrás do outro). O olhar do sinalizante ou dos personagens incorporados direciona-se para a posição espacial correspondente (ex.: olhar para trás para indicar profundidade).,"Quando a frase descreve a posição de múltiplos elementos no espaço, especialmente relações de frente/atrás ou profundidade cênica.",false,O policial estava atrás do menino -> [DOIS-DEDOS-INDICADORES] [POSICAO-UM-ATRAS-DO-OUTRO] [OLHAR-PARA-TRAS],Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,313,"a profundidade é reconstruída na sinalização; de fato, observamos tal elemento pelo estabelecimento de dois referentes (o menino e o policial), um atrás do outro.",sign2voice,sign2voice,,"Exige verificação de olhar e uso do espaço, ausentes na glosa."
sign2voice,LIBRAS.CLASSIFICADORES.007,classificadores,Transferência de Localização,"A localização é marcada pelo ponto de aplicação ou locação do signo no corpo ou no espaço neutro, acompanhada de intensidade, movimento direcional e direção do olhar. A direção visual (para cima, baixo, esquerda, direita) é indispensável para definir a posição.","Quando a frase especifica onde algo acontece ou a posição de um grupo/objeto em relação ao sinalizante ou a outros elementos (ex.: 'do outro lado', 'no centro').",false,"O grupo se reúne de um lado, os falantes de português do outro -> [SINAL-GRUPO-ESQUERDA] [SINAL-GRUPO-DIREITA] [OLHAR-DIRECIONAL]",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,314,"observa-se que se relaciona mais com a direção do ponto ao qual o signo está direcionado (para cima; para baixo; lado esquerdo; lado direito; do meio; de trás, de frente ou do uso de grande velocidade ou de pequena velocidade).",sign2voice,sign2voice,,"Exige direção do olhar e movimento, ausentes na glosa."
sign2voice,LIBRAS.CLASSIFICADORES.008,classificadores,Transferência de Movimento,"O movimento é usado para condicionar a locação de um signo para outro ou para unir dois signos, criando novos significados (ex.: juntar 'fora' e 'dentro' para formar 'juntos'). A velocidade, intensidade e direção (cima/baixo, frente/atrás) evidenciam desigualdades ou dualidades.","Quando a frase descreve uma ação de movimento que conecta dois estados ou posições, ou quando o significado depende da trajetória da mão (ex.: 'juntos', 'unir', 'mover de X para Y').",false,Eles ficaram juntos -> [SINAL-FORA] [MOVIMENTO-UNIR] [SINAL-DENTRO] (Glosa conceitual: movimento que junta os dois sinais),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,315,A figura 85 exemplifica o movimento necessário para se juntar os dois sinais de 'fora' para 'dentro' dando o novo significado: 'juntos'.,sign2voice,sign2voice,,"Exige verificar velocidade, intensidade e direção, ausentes na glosa."
sign2voice,LIBRAS.CLASSIFICADORES.009,classificadores,Transferência de Incorporação,"O narrador incorpora objetos ou personagens no seu próprio corpo, transformando-se em um objeto para caracterizar ações ou sentimentos. Os olhos passam a enunciar a ação (ex.: olhar para trás ao incorporar um personagem). A incorporação apaga o assunto original da enunciação para focar na ação incorporada.","Quando a frase descreve uma ação específica de um personagem ou objeto que o sinalizante 'vive' fisicamente (ex.: 'o gato caiu', 'o menino olhou para trás').",false,O menino olhou para trás -> [INCORPORAR-MENINO] [OLHAR-PARA-TRAS],Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,315,"O narrador passa a ser transformado em um objeto para caracterizar aquilo que sente ou mostra fisicamente. Usa a incorporação de objetos e as suas estruturas, quando incorporadas, apagam o assunto da enunciação e do narrador.",sign2voice,sign2voice,,"Exige verificação de olhar e incorporação física, ausentes na glosa."
sign2voice,LIBRAS.CLASSIFICADORES.010,classificadores,Transferência de Vibração,"Representa percepções vibracionais sentidas pelo corpo (tato) ou associadas a sons, usando movimentos que simulam a vibração (ex.: estalar de beijo, carro passando, árvore caindo). É uma representação sinestésica além da visualidade pura.","Quando a frase descreve sensações táteis, sons percebidos como vibração ou eventos físicos que geram tremores/impactos (ex.: 'o beijo estalou', 'o carro passou').",false,Ele deu um beijo na orelha -> [SINAL-BEIJAR] [MOVIMENTO-VIBRACAO-ESTALAR],Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,316,"a transferência de vibração está para além da visualidade dos surdos, sendo percebida de forma sinestésica e produzida por descrições das diferentes sensações que os surdos têm sobre tais fenômenos vibratórios.",sign2voice,sign2voice,,"Exige verificar movimento de vibração, que não está na glosa."
sign2voice,LIBRAS.CLASSIFICADORES.011,classificadores,Metáforas Ontológicas: Mente como Recipiente,"Conceitos abstratos como informação, ideias e memória são tratados como objetos concretos que podem ser manipulados e colocados dentro de um recipiente (a mente/cabeça). Aprender é colocar na cabeça; esquecer é tirar da cabeça.","Quando a frase em português descreve processos cognitivos (aprender, esquecer, estar com a cabeça cheia) que em Libras são representados por movimentos de inserção/remoção de objetos na cabeça.",false,Aprender -> APRENDER (colocar informação na cabeça) ; Esquecer -> ESQUECER (tirar informação da cabeça) ; Estar com a cabeça cheia -> CABEÇA-EXPLODIR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,368,"Na metáfora ontológica, a mente é uma entidade que funciona como um recipiente. Podemos, literalmente, colocar objetos concretos dentro de um recipiente e, metaforicamente, a informação é colocada dentro dele e manejada por meio de vários classificadores",sign2voice,sign2voice,,"Exige verificar movimento de inserção na cabeça, ausente na glosa."
