pipeline,id,categoria,titulo,descricao,gatilho,verificavel_por_texto,exemplos,fonte_livro,fonte_pagina,fonte_citacao,canal_extracao,canal_confirmado,divergencia,motivo_confirmacao
voice2sign,LIBRAS.NEGACAO.003,negacao,Posição da negação com verbos sem concordância,"O sinal de negação (NÃO ou variante) deve aparecer DEPOIS do verbo (posição final ou pós-verbal), não antes.","A frase contém um verbo que NÃO é marcado com concordância (ex: OUVIR, CONHECER) e uma negação.",true,Eu não ouço -> IX (eu) OUVIR NEG-0-nãotenso ; Eu não conheço o João -> IX (eu) CONHECER JOÃO NÃO,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,60,"mas também pode aparecer antes dos verbos marcados com concordância, mas não com verbos sem concordância",voice2sign,voice2sign,,A ordem linear dos sinais na glosa permite verificar a posição da negação.
voice2sign,LIBRAS.NEGACAO.004,negacao,Redobro da negação,A negação pode ser redobrada (duplicada) para marcar foco enfático. A glosa deve conter o sinal de negação (NÃO) na posição original e repeti-lo na posição final da sentença.,A frase em português apresenta negação enfática ou redobrada (ex: 'não... não').,true,Eu não vou à festa não. -> IX (eu) NÃO IR FESTA NÃO,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,76,"A Libras permite, inclusive, o redobro da negação. (109) IX (eu) NÃO IR FESTA NÃO",voice2sign,voice2sign,,A repetição do sinal NÃO na posição final é verificável na sequência linear.
voice2sign,LIBRAS.MORFOLOGIA.001,morfologia,Incorporação de classificador no verbo IR-EM-PÉ,"A glosa deve usar a forma composta IR-EM-PÉ para representar o sinal de 'ir' quando o contexto implica ir de corpo presente, pois o verbo IR incorpora o classificador de pessoa de pé.","A frase em português expressa o ato de ir a um local de corpo presente (ex: 'fui estudar', 'fui à aula').",true,Eu fui estudar na sala -> IX (eu) 1EM-PÉ (fui) AULA SALA,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,40,"usou o verbo IR-EM-PÉ que é uma expressão que significa ir de corpo presente, o verbo IR incorpora o classificador de pessoa de pé",voice2sign,voice2sign,,A glosa escrita deve conter a forma composta IR-EM-PÉ.
voice2sign,LIBRAS.MORFOLOGIA.002,morfologia,Incorporação de negação em verbos,"A negação pode ser expressa por um verbo composto com o sufixo -NÃO (ex: SABER-NÃO, TER-NÃO, COMBINAR-NÃO), em vez de um sinal de negação separado.",O verbo da frase admite a incorporação da negação em sua forma morfológica.,true,eu não sabia como fazer -> SABER-NÃO ; não tinha (escola) bilíngue -> TER-NÃO ; não combina -> COMBINAR-NÃO,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,63,negação (incorporação da negação no verbo SABER-NÃO e o uso do item lexical de negação NEG-0-não-tenso,voice2sign,voice2sign,,A presença do sufixo -NÃO na glosa é visível no texto.
voice2sign,LIBRAS.MORFOLOGIA.003,morfologia,Forma invariável do sinal 'É',"O sinal 'É' não apresenta marcação temporal nem outra marcação morfológica na glosa; ele permanece sempre na forma 'É', independentemente do tempo verbal da frase em português.",A glosa contém o sinal 'É' para expressar o verbo 'ser'.,true,,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,86,O sinal ‘É’ que pode ser traduzido pelo verbo ‘ser’ com suas respectivas conjugações verbais não apresenta marcação temporal nem outra marcação morfológica. É um verbo que sempre acontece na forma É.,voice2sign,voice2sign,,"Basta verificar se a etiqueta escrita é sempre É, sem sufixos."
voice2sign,LIBRAS.MORFOLOGIA.004,morfologia,Incorporação da negação ao verbo 'TER',"A negação associada ao verbo 'TER' é expressa na glosa pela incorporação do morfema 'NÃO' ao sinal, resultando na etiqueta 'TER-NÃO'.","A frase em português contém a negação do verbo 'ter' (ex: 'não ter', 'não há').",true,TER-NÃO existencial + É ligação.,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,86,"O verbo ‘TER’ pode aparecer com a incorporação da negação TER-NÃO, assim como acontece com outras formas verbais na Libras.",voice2sign,voice2sign,,Basta verificar se a etiqueta TER-NÃO aparece na glosa.
voice2sign,LIBRAS.TEMPO-ASPECTO.001,tempo-aspecto,Ordem final para verbos com modulação aspectual,"A glosa deve posicionar o verbo em posição final da sentença quando este for modulado para marcar leituras aspectuais como continuativo, durativo ou iterativo.","O verbo na frase em português expressa aspecto continuativo, durativo ou iterativo (ex: 'continuamente', 'durante todo o tempo', 'repetidamente').",true,,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,51,"Verbos cujo movimento é alterado para marcar diferentes leituras aspectuais (como continuativo, durativo ou iterativo, por exemplo) aparecem em posição final da sentença.",voice2sign,voice2sign,,A ordem dos sinais na glosa é linear e verificável.
voice2sign,LIBRAS.TEMPO-ASPECTO.002,tempo-aspecto,Marcador temporal PRONTO para anterioridade,A glosa deve conter o sinal PRONTO para marcar a relação de anterioridade temporal entre a oração hipotática e a oração nuclear.,"A frase em português expressa uma relação temporal em que o evento da oração subordinada ocorre antes do evento da oração principal (ex: 'quando eu aprendi', 'quando terminei').",true,"Quando eu aprendi, eu me tornei professor de Matemática. -> IX (eu) APRENDER PRONTO IX (eu) PROFESSOR IX (eu) MATEMÁTICA",Gramática da Libras Vol.2 (INES) — Cap.8 Articulação de orações,221,A oração hipotática temporal é marcada pelo sinal PRONTO.,voice2sign,voice2sign,,Basta verificar a presença do sinal PRONTO na sequência escrita.
voice2sign,LIBRAS.TEMPO-ASPECTO.003,tempo-aspecto,Marcador temporal PASSADO para anterioridade,A glosa deve conter o sinal PASSADO para introduzir a oração adverbial temporal que estabelece um tempo anterior ao evento principal.,"A frase em português expressa um evento anterior (ex: 'Antes', 'quando me aproximava') que situa o tempo do evento principal.",true,"Antes, quando me aproximava de uma roda de ouvintes que falavam oralmente, acompanhar as falas (era) impossível. -> PASSADO DV-PESSOAS-EM-PÉ OUVINTE DV-PESSOA-APROXIMAR FALAR VER IMPOSSÍVEL",Gramática da Libras Vol.2 (INES) — Cap.8 Articulação de orações,223,"observa-se o olhar do sinalizante direcionado para as próprias mãos, bem como o uso do sinal PASSADO a introduzir a oração adverbial temporal.",voice2sign,voice2sign,,Basta verificar a presença do sinal PASSADO na sequência escrita.
voice2sign,LIBRAS.TEMPO-ASPECTO.004,tempo-aspecto,Marcador temporal ANTERIORMENTE para anterioridade,A glosa deve conter o sinal ANTERIORMENTE para marcar a oração adverbial temporal que situa o tempo do evento da oração matriz.,"A frase em português expressa uma relação temporal de anterioridade (ex: 'Até encontrar', 'antes de').",true,Até encontrar (a escola) minha mãe procurou muito uma escola de surdos especial. -> ENCONTRAR ANTERIORMENTE POSTERIORMENTE FS (mãe) PROCURAR ESCOLA SURDO ESPECIAL,Gramática da Libras Vol.2 (INES) — Cap.8 Articulação de orações,224,Hipotaxe Adverbial Temporal marcada pelo sinal ANTERIORMENTE.,voice2sign,voice2sign,,A regra exige a presença do sinal ANTERIORMENTE na sequência escrita.
voice2sign,LIBRAS.TEMPO-ASPECTO.005,tempo-aspecto,Marcador temporal PRONTO para posterioridade,A glosa deve conter o sinal PRONTO para marcar a oração adverbial temporal que situa o tempo do evento da oração matriz.,"A frase em português expressa uma relação temporal de posterioridade ou conclusão (ex: 'Depois', 'quando terminou').",true,Estudar PRONTO DEPOIS IX (eu) FACULDADE PRONTO,Gramática da Libras Vol.2 (INES) — Cap.8 Articulação de orações,224,Hipotaxe Adverbial Temporal marcada pelo sinal PRONTO.,voice2sign,voice2sign,,Basta verificar a presença do sinal PRONTO na sequência escrita.
voice2sign,LIBRAS.TEMPO-ASPECTO.006,tempo-aspecto,Uso de PRONTO para anterioridade temporal,"O sinal PRONTO deve aparecer na glosa para marcar a conclusão de um evento anterior, funcionando como conectivo temporal entre a oração dependente (preposta) e a oração principal.","A frase em português expressa uma relação temporal de anterioridade (ex: 'após terminar', 'depois de') onde a oração dependente antecede a principal.",true,"Após o terminar os estudos e, depois, a faculdade, fui trabalhar como professor nesta (escola). -> IX (eu) PEGAR-VAGA TRABALHAR IX (eu) PROFESSOR IX (nessa-escola) ESTUDAR PRONTO DEPOIS IX (eu) FACULDADE PRONTO IX (eu) PEGAR-VAGA TRABALHAR IX (eu) PROFESSOR IX (nessa-escola)",Gramática da Libras Vol.2 (INES) — Cap.8 Articulação de orações,225,"Na sentença (82), o sinal PRONTO parece desempenhar um papel importante na articulação entre orações e na relação de temporalidade que se estabelece entre elas.",voice2sign,voice2sign,,A presença do sinal PRONTO na sequência linear é verificável.
voice2sign,LIBRAS.PERGUNTA.001,pergunta,Omissão do sinal QU em interrogativas,A glosa pode não conter o sinal QU (ou pronome interrogativo) mesmo quando a frase é uma interrogativa QU. A natureza interrogativa é indicada por marcação não manual (invisível na glosa).,"A frase em português é uma interrogativa QU, mas a glosa não contém o sinal QU",true,Qual o seu sinal? -> SINAL IX (você),Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,55,"Também há interrogativas sem o sinal QU, mas que significam uma questão QU, nesses casos, a marcação não manual indica a interrogativa QU",voice2sign,voice2sign,,Verifica ausência do sinal QU na sequência linear escrita.
voice2sign,LIBRAS.FOCO.001,foco,Posição inicial do tópico em construções topicalizadas,"O constituinte que expressa o tópico deve ocupar a posição inicial da sentença na glosa, seguido pelo restante da frase (sujeito, verbo, etc.).","A frase em português apresenta uma construção de topicalização (ex: 'De futebol, o João gosta' ou 'O professor, eu gostei').",true,"De futebol, o João gosta. -> [FUTEBOL] top JOÃO GOSTAR ; O professor, eu gostei muito, bom mesmo. -> [PROFESSOR] tópico IX (eu) GOSTAR E(positivo)",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,68,"no caso de sentenças topicalizadas, o tópico ocupa a posição inicial da sentença",voice2sign,voice2sign,,A ordem linear dos sinais na glosa permite verificar a posição inicial.
voice2sign,LIBRAS.FOCO.002,foco,Topicalização com pronome resumptivo,"Quando um elemento é topicalizado (deslocado para o início da sentença), ele deve ser retomado na oração principal por um pronome indexical (IX) ou pronome pessoal, estabelecendo correferência. O tópico inicial não é sintaticamente integrado à oração principal, mas a glosa deve exibir a sequência: [TÓPICO] ... IX(referente).","A frase em português apresenta uma construção topicalizada (ex: 'O João, eu gosto dele' ou 'No que diz respeito à faculdade, eu estudei...').",true,"O João, eu gosto dele. -> [JOÃO]top IX (eu) GOSTAR IXb ; No que diz respeito à faculdade, eu estudei Letras-Libras. -> [FACULDADE]top IX (eu) ESTUDAR LETRAS-LIBRAS",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,75,"sentenças com deslocamento à esquerda apresentam um tópico que também pode ser considerado como sendo gerado naquela posição, mas que é retomado na oração principal, muitas vezes, por um pronome resumptivo",voice2sign,voice2sign,,A sequência linear de sinais e a presença do pronome são verificáveis.
voice2sign,LIBRAS.FOCO.003,foco,Foco enfático em posição final,"O elemento focalizado (ênfase) deve ocupar a posição final da sentença na glosa. O elemento pode aparecer duas vezes (uma na posição original e outra no final) ou apenas uma vez (no final). Se aparecer duas vezes, a cópia final é a que carrega a ênfase.","A frase em português apresenta foco enfático ou ênfase em um constituinte (ex: 'posso sim', 'não... não').",true,"Eu posso ir na festa, posso sim. -> IX (eu) PODER IR FESTA [PODER]aceno-cabeça ; Eu não vou à festa não. -> IX (eu) NÃO IR FESTA NÃO",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,75,"foco de ênfase (ou foco enfático) em Libras é marcado quando o constituinte passa a ocupar a posição final da sentença. Além disso, o elemento focalizado pode aparecer duas vezes na sentença",voice2sign,voice2sign,,A posição final do sinal é verificável na sequência linear da glosa.
voice2sign,LIBRAS.FOCO.004,foco,Redobro do foco em orações subordinadas,"O redobro (repetição) do elemento focalizado deve ocorrer dentro dos limites da oração que o hospeda. Se o foco está em uma oração subordinada, o redobro deve aparecer no final dessa oração subordinada, e não na posição final da frase principal.",A frase contém uma estrutura complexa com foco enfático em um elemento de uma oração subordinada (ex: oração relativa).,true,A menina que caiu da bicicleta está no hospital. -> MENINA [BICICLETA CAIR BICICLETA] FICAR HOSPITAL,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,83,"No caso de uma oração subordinada, o redobro acontecerá no limite da oração encaixada e não na posição final da frase como um todo.",voice2sign,voice2sign,,A ordem linear dos sinais na glosa permite verificar a posição do redobro.
voice2sign,LIBRAS.FOCO.005,foco,Proibição de redobro na oração principal para foco subordinado,É agramatical repetir o elemento focalizado na posição final da oração principal quando o foco pertence a uma oração subordinada.,A glosa tenta marcar foco enfático em um elemento de oração subordinada repetindo-o no final da frase inteira (fora da subordinada).,true,*MENINA [BICICLETA CAIR] FICAR HOSPITAL BICICLETA,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,83,Note ainda que o redobro ocupando a posição final da oração principal não é gramatical em Libras.,voice2sign,voice2sign,,A repetição do sinal na posição final é visível na sequência linear.
voice2sign,LIBRAS.FOCO.006,foco,Foco contrastivo em posição inicial,O elemento que carrega o contraste pode ser movido para a posição inicial da sentença para marcar foco contrastivo (informação nova e contrastiva).,"A frase em português expressa um contraste ou correção de informação anterior, e a glosa posiciona o elemento contrastivo no início.",true,Eu li o livro do Jairo (não o do Saussure). -> [LIVRO JAIRO] IX(eu) LER,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,83,"A primeira delas, descrita por Lillo-Martin e Quadros (2008), trata do movimento do constituinte que carrega o contraste para a posição inicial da sentença.",voice2sign,voice2sign,,A ordem linear dos sinais na glosa permite verificar a posição inicial.
voice2sign,LIBRAS.FOCO.007,foco,Foco contrastivo em posição final,O elemento que carrega o contraste pode ser movido para a posição final da sentença para marcar foco contrastivo. Isso pode resultar na ordem VOS (Verbo-Objeto-Sujeito) na glosa.,"A frase em português expressa um contraste ou correção de informação anterior, e a glosa posiciona o elemento contrastivo no final.",true,"Comprou o carro, o João (não a Maria). -> NÃO. COMPRAR CARRO [JOÃO]foco",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,84,Outra possibilidade de marcação de foco contrastivo em Libras se dá pelo movimento do constituinte para a posição final da sentença... pode resultar na ordem VOS da frase em Libras.,voice2sign,voice2sign,,A ordem linear dos sinais na glosa permite verificar a posição final.
voice2sign,LIBRAS.VERBOS.001,verbos,Uso do sinal É para função copulativa,A glosa deve conter o sinal 'É' para representar a função copulativa (verbo de ligação) presente na frase em português.,A frase em português contém um verbo de ligação (ser/estar) que conecta o sujeito a um predicado nominal ou adjetival.,true,"Eu interagia... esse é o motivo. -> INTERAGIR IX (eu) APRENDER INTERAGIR É IX(EU) M-O-T-I-V-O IX (esse) ; A professora era boa, ela era ouvinte. -> PROFESSOR BOM, É OUVINTE IX (ela) ; Qualquer língua é importante... -> QUALQUER LÍNGUA É IMPORTANTE",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,92,"Os três próximos exemplos apresentam o verbo ‘É’ com função copulativa, ou seja, como um verbo de ligação.",voice2sign,voice2sign,,Basta verificar a presença do sinal É na sequência escrita.
voice2sign,LIBRAS.VERBOS.002,verbos,Uso do sinal TER para função existencial,A glosa deve conter o sinal 'TER' para representar o sentido existencial (indicar a existência de algo/alguém) presente na frase em português.,"A frase em português expressa existência (ex: 'há', 'existem', 'havia') sem implicar posse direta de um agente específico.",true,De um lado temos palestras... -> TER MOMENTO LADO PALESTRA SEMINARIO MANIFESTAÇÃO INTERAGIR ESPALHAR,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,88,O próximo exemplo apresenta duas ocorrências do sinal ‘TER’ com significado existencial.,voice2sign,voice2sign,,Basta verificar a presença do sinal TER na sequência escrita.
voice2sign,LIBRAS.VERBOS.003,verbos,Uso do sinal TER para função de posse,A glosa deve conter o sinal 'TER' para representar o sentido de posse presente na frase em português.,"A frase em português expressa posse (ex: 'tenho', 'possui', 'tem') associada a um possuidor.",true,"eu tenho carro, eu tenho celular. -> VÁRIOS-COISAS IX (eu) TER CARRO, IX (eu) TER CELULAR. ; minha família possui a base... -> PORCAUSA IX (eu) FAMILIA TER BASICO",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,90,Os dois exemplos a seguir apresentam ocorrências de ‘TER’ com significado de posse.,voice2sign,voice2sign,,Basta verificar a presença do sinal TER na sequência escrita.
