pipeline,id,categoria,titulo,descricao,gatilho,verificavel_por_texto,exemplos,fonte_livro,fonte_pagina,fonte_citacao
voice2sign,ASLFD.SINTAXE.069,sintaxe,Ordem de sinais em frases com tempo e evento,"Em frases que indicam um evento futuro ou condicional, o sinal de tempo (como 'next Saturday') vem antes do sinal do evento principal, seguido do verbo ou ação. O tempo é expresso antes do evento, não após.","Frase com tempo futuro ou condicional (ex: 'next Saturday', 'if')",True,YES — NEXT WEEK — SATURDAY — GO FUNNY MOVIE — MAYBE ; IF MOVIE O-C — ME GO,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),233,"Yes, I can go next Saturday — maybe a comedy. Sign: YES — NEXT WEEK — SATURDAY — GO FUNNY MOVIE — MAYBE"
voice2sign,ASLFD.VERBOS.010,verbos,Verbo 'go' com marcador de sujeito,"O verbo 'GO' é usado com o pronome 'ME' para indicar que o sujeito está indo, especialmente em contextos de intenção ou plano. O pronome 'ME' é colocado antes do verbo 'GO' para indicar o sujeito do movimento.","Frase com intenção de ir a um lugar (ex: 'I'll go', 'I want to go')",True,MOVIE — GO WANT Q ; IF MOVIE O-C — ME GO,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),233,Denni: Want to go to a movie? Sign: MOVIE — GO WANT Q
voice2sign,ASLFD.SINTAXE.070,sintaxe,Construção de frases com 'finish' para ação concluída,"O sinal 'FINISH' é usado como marcador de ação concluída antes de um verbo ou objeto, indicando que a ação já foi realizada. É comum em frases que descrevem experiências passadas.","Frase que descreve uma ação já realizada (ex: 'We saw...', 'We went to...')",True,FINISH — NEW MYSTERY — SEE US ; FINISH — PHOTOGRAPHY EXHIBIT SEE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),227,We went to see the new mystery. Sign: FINISH — NEW MYSTERY — SEE US
voice2sign,ASLFD.SINTAXE.071,sintaxe,Construção de perguntas com 'Q' no final,"Perguntas são marcadas com o sinal 'Q' no final da frase, especialmente em perguntas diretas. O sinal 'Q' é usado para indicar que a frase é uma pergunta, mesmo sem mudança de expressão facial.","Frase que é uma pergunta direta (ex: 'Is that the manager?', 'When is payday?')",True,MOVIE — GO WANT Q ; MANAGER — HIM (point) Q ; PAYDAY — WHEN Q,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),233,Denni: Want to go to a movie? Sign: MOVIE — GO WANT Q
voice2sign,ASLFD.PRONOMES.010,pronomes,Uso do pronome 'ME' para sujeito em ações pessoais,"O pronome 'ME' é usado como sujeito em ações que envolvem o próprio signador, especialmente em frases de intenção ou planejamento. O sinal 'ME' é colocado antes do verbo para indicar que o sujeito é o signador.","Frase com intenção de fazer algo (ex: 'I'll write it down', 'I want to go')",True,SCHEDULE — WRITE DOWN — ME WILL ; WRITE DOWN — TOO — ME WILL,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),234,I’ll write it down on my schedule. Sign: SCHEDULE — WRITE DOWN — ME WILL
voice2sign,ASLFD.SINTAXE.072,sintaxe,Construção de frases com 'during' e 'when' para tempo,"O sinal 'DURING' é usado para indicar um período de tempo durante o qual uma ação ocorre, seguido do verbo. O sinal 'WHEN' é usado em perguntas sobre tempo, geralmente no início da frase.","Frase com tempo específico (ex: 'during intermission', 'when is payday?')",True,DURING INTERMISSION — LEAVE ME ; PAYDAY — WHEN Q,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),229,"During intermission, I’m leaving. Sign: DURING INTERMISSION — LEAVE ME"
voice2sign,ASLFD.EXPRESSOES-IDIOMATICAS.017,expressoes-idiomaticas,Pintar a cidade de vermelho,"Expressão idiomática que significa sair para se divertir, especialmente à noite, em grupo. É usada para descrever uma noite de lazer intensa ou social.","Frase sobre sair à noite com amigos, especialmente em contexto de diversão ou festa",True,Deaf people enjoy their social bonds and can paint the town red with the best of them.,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),232,Deaf people enjoy their social bonds and can paint the town red with the best of them.
voice2sign,ASLFD.SINTAXE.073,sintaxe,Construção de frases com 'light' e 'lights' para estado de iluminação,"O sinal 'LIGHTS OUT' é usado para indicar que as luzes foram apagadas. O sinal 'LIGHTS' é usado com movimento de 'flick' (duplo clique) sob o queixo para indicar luzes acesas ou apagadas, dependendo do contexto.",Frase sobre estado de luzes em teatro ou ambiente,True,"LIGHTS OUT — TALKING STOP ; You sign light with a double flick, using your index finger and thumb under your chin and then mimicking the action of screwing in or taking out a light bulb.",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),228,"When the lights go out, stop talking. Sign: LIGHTS OUT — TALKING STOP"
voice2sign,ASLFD.MORFOLOGIA.014,morfologia,Formação de 'time period' com movimento circular do sinal 'T',O sinal 'TIME' é usado para indicar 'time period' ou 'era' quando feito com movimento circular da mão ativa sobre a mão passiva. O sinal 'T' manual é usado com esse movimento específico.,"Frase que descreve um período histórico ou era (ex: 'in the 1920s', 'time period')",True,You sign time periods by signing the manual T in a circular motion with your active hand on your passive hand. This means time period or era.,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),231,You sign time periods by signing the manual T in a circular motion with your active hand on your passive hand. This means time period or era.
voice2sign,ASLFD.MORFOLOGIA.015,morfologia,Formação de 'photography' com movimento de 'double click',"O sinal 'PHOTOGRAPHY' é feito com um movimento de 'double click' (duplo clique) com a mão, simbolizando o ato de tirar uma foto. Um único clique significa apenas 'to take a picture'.",Frase sobre fotografia ou tirar fotos,True,You sign photography by mimicking taking a picture. Make sure that you give it a double click because a single click means 'to take a picture.',ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),231,You sign photography by mimicking taking a picture. Make sure that you give it a double click because a single click means 'to take a picture.'
voice2sign,ASLFD.SINTAXE.074,sintaxe,Construção de frases com 'museum' e 'open',"O sinal 'MUSEUM' é usado com o sinal 'OPEN' para indicar que o museu está aberto. A ordem é 'MUSEUM — OPEN', sem necessidade de verbo adicional.",Frase sobre o estado de abertura de um museu,True,The museum is open. Sign: MUSEUM — OPEN,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),231,The museum is open. Sign: MUSEUM — OPEN
voice2sign,ASLFD.SINTAXE.075,sintaxe,Construção de frases com 'boss' e 'have' para posse,"A posse é expressa com o sinal 'HAVE' seguido do possuidor. O sinal 'BOSS' é usado como sujeito, e 'MINE' é usado para indicar posse do objeto.",Frase sobre posse de um documento ou objeto por alguém (ex: 'The boss has my time sheet'),True,TIME SHEET MINE — BOSS HAVE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),238,The boss has my time sheet. Sign: TIME SHEET MINE — BOSS HAVE
voice2sign,ASLFD.SINTAXE.076,sintaxe,Construção de frases com 'write down' e 'me will' para intenção futura,"A intenção futura é expressa com o sinal 'ME WILL' no final da frase, após o verbo. O sinal 'WRITE DOWN' é usado para indicar anotação ou registro.",Frase com intenção de anotar algo no futuro (ex: 'I'll write it down'),True,SCHEDULE — WRITE DOWN — ME WILL ; WRITE DOWN — TOO — ME WILL,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),234,I’ll write it down on my schedule. Sign: SCHEDULE — WRITE DOWN — ME WILL
voice2sign,ASLFD.SINTAXE.077,sintaxe,Construção de frases com 'terminate' e 'H-R' para demissão,A demissão é expressa com o sinal 'TERMINATE' seguido do sujeito. 'H-R' é usado como abreviação de 'Human Resources' e é fingerspelled.,Frase sobre demissão por parte da empresa ou RH,True,H-R TERMINATE HER,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),238,She was terminated by Human Resources. Sign: H-R TERMINATE HER
voice2sign,ASLFD.SINTAXE.078,sintaxe,Construção de frases com 'true' para afirmação,"A afirmação é marcada com o sinal 'TRUE' no final da frase, especialmente em respostas afirmativas. É usado para reforçar a validade de uma informação.",Frase que confirma algo (ex: 'She is a good boss'),True,D-E-E — GOOD BOSS — TRUE (affirmation),ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),239,"Dee, she is a good boss. Sign: D-E-E — GOOD BOSS — TRUE (affirmation)"
voice2sign,ASLFD.SINTAXE.079,sintaxe,Ordem de sinais em frases de ação com sujeito e verbo,"O sujeito do verbo é sinalizado antes do verbo, e o verbo é sinalizado com movimento direto para o espaço, sem necessidade de pronomes explícitos quando o sujeito já foi introduzido.","Frase com verbo de ação e sujeito definido, como 'We're going on a picnic.'",True,PICNIC GO US — COME YOU Q ; HIKING — US GO,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),256,Let’s go hiking. Sign: HIKING — US GO
voice2sign,ASLFD.PERGUNTA.006,pergunta,Forma de perguntas com pronomes interrogativos,"Perguntas em ASL são formadas com pronomes interrogativos (who, what, why, where, when, how) no início da frase, seguidos do verbo e do restante da estrutura, com a entonação facial de pergunta.","Frase com pergunta direta que exige resposta, como 'Are you coming?' ou 'Who wants to play poker?'",True,PICNIC GO US — COME YOU Q ; P-O-K-E-R — PLAY — WANTS — WHO Q,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),257,Are you coming? Sign: PICNIC GO US — COME YOU Q
voice2sign,ASLFD.SINTAXE.080,sintaxe,Ordem de sinais em frases com tempo e localização,"Sinais de tempo (como 'today', 'now night') e localização (como 'outside') são colocados no início da frase, seguidos pelos sinais de estado ou condição.","Frase que inclui tempo ou localização como elemento de contexto, como 'It’s dark and windy this evening.'",True,NOW NIGHT — DARK WINDY ; OUTSIDE SUNNY,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),268,It’s dark and windy this evening. Sign: NOW NIGHT — DARK WINDY
voice2sign,ASLFD.SINTAXE.081,sintaxe,Construção de frases com múltiplos elementos de estado,"Quando há mais de um estado ou condição (como clima), os sinais são colocados em sequência direta, sem conectores, com o movimento natural do sinal indicando a relação.","Frase com múltiplos sinais de condição climática, como 'There is thunder and lightning outside.'",True,OUTSIDE — THUNDER LIGHTNING,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),268,There is thunder and lightning outside. Sign: OUTSIDE — THUNDER LIGHTNING
voice2sign,ASLFD.EXPRESSOES-IDIOMATICAS.018,expressoes-idiomaticas,Expressão 'as right as rain',"Expressão idiomática que significa estar em perfeitas condições ou tudo certo, usada para indicar que algo está funcionando bem ou está no seu estado ideal.","Frase que descreve um estado de segurança ou correção, especialmente em contextos de previsão ou preparação, como 'you’ll be as right as rain.'",True,you’ll be as right as rain,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),264,Practice the basic weather signs in Table 12-7 and you’ll be as right as rain.
voice2sign,ASLFD.SINTAXE.082,sintaxe,Uso de sinais de tempo e localização no início da frase,"Sinais de tempo (como 'today', 'now night') e localização (como 'outside') são posicionados no início da frase para estabelecer o contexto imediatamente.","Frase que inclui um elemento de tempo ou localização como parte do contexto inicial, como 'It is cloudy today.'",True,TODAY — CLOUDY,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),267,It is cloudy today. Sign: TODAY — CLOUDY
voice2sign,ASLFD.VERBOS.011,verbos,Verbo 'to finish' com sinal de conclusão,"O sinal 'FINISH' é usado para indicar o término de uma ação ou evento, frequentemente seguido por um sinal que representa o evento concluído.","Frase que descreve o fim de um evento ou ação, como 'Did you see the shooting star?'",True,FINISH — SHOOTING STAR — SEE— Q,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),264,Did you see the shooting star? Sign: FINISH — SHOOTING STAR — SEE— Q
voice2sign,ASLFD.SINTAXE.083,sintaxe,Construção de frases com foco no corpo,"Quando descrever uma condição física ou sensação corporal, o sinal do corpo parte é colocado no início da frase, seguido pelo sinal de estado ou sintoma, com a estrutura: [CORPO] — [SINTOMA].","Frase que descreve uma condição física ou sensação corporal, como dor, rigidez ou alteração visual.",True,My throat is red -> MY THROAT — RED ; My neck is stiff -> MY NECK — STIFF ; Dizzy me — stomach hurts -> DIZZY ME — STOMACH HURTS,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),289,"When you’re not feeling that well, these sentences can help you get all the sympathy your hands can hold."
voice2sign,ASLFD.SINTAXE.084,sintaxe,Construção de frases com obrigação ou necessidade,"A estrutura para expressar obrigação ou necessidade é: [VERBO DE MOVIMENTO] — [SUJEITO] — [MUST] ou [WILL], com o sujeito indicado por pronominação espacial ou sinal de pessoa.","Frase que expressa necessidade ou intenção de ir a um lugar, especialmente em contexto de emergência.",True,You need to get to the hospital -> HOSPITAL — GO — MUST YOU ; We’ll go to the ER -> E-R — GO US — WILL,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),291,Lily: You need to get to the hospital. Sign: HOSPITAL — GO — MUST YOU
voice2sign,ASLFD.SINTAXE.085,sintaxe,Ordem de palavras em frases simples,"A ordem dos sinais em frases simples geralmente segue o padrão Tópico-Comentário, onde o tópico é apresentado primeiro, seguido pelo comentário. O tópico pode ser um substantivo, uma frase ou uma informação já conhecida, e o comentário fornece nova informação sobre o tópico.",em frases declarativas simples com tópico definido ou já conhecido,True,THIS	CHAIR	(point)	—	PLEASE	—	SIT ; YES	—	SOON	—	CHRISTMAS	GIFTS	—	START	BUYING	—	WANT	ME,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),29,"In this chapter, we talk about the building blocks that you need to communicate in any language — nouns, verbs, adjectives, and adverbs — and we tell you how to put them together to form simple sentences."
voice2sign,ASLFD.VERBOS.014,verbos,Distinção entre verbo e substantivo por movimento,"A distinção entre um verbo e um substantivo que compartilham a mesma forma manual é feita pelo número de movimentos: um movimento indica o verbo, dois movimentos indicam o substantivo. Isso é uma regra geral, com algumas exceções.",quando um sinal tem a mesma forma manual para verbo e substantivo,True,CHAIR	—	SIT ; PLANE	—	FLY ; CAR	—	DRIVE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),30,"You distinguish the part of speech by signing the motion once if it’s a verb and twice if it’s a noun. Like any language, there are exceptions to the rule."
voice2sign,ASLFD.MORFOLOGIA.017,morfologia,Formação de palavras compostas,"Palavras compostas em ASL são formadas pela combinação de dois ou mais sinais, onde o significado é derivado da junção dos elementos. Essa combinação pode ser literal ou simbólica, dependendo do contexto.",quando dois ou mais sinais são combinados para formar um novo significado,True,M-A-L-L	—	RIDE	—	WANT	YOU	Q ; YES	—	SOON	—	CHRISTMAS	GIFTS	—	START	BUYING	—	WANT	ME,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),27,Belinda and Terry are getting ready for the holidays. Belinda wants to start shopping for Christmas presents.
voice2sign,ASLFD.MORFOLOGIA.018,morfologia,Uso de palavras abreviadas com dedilhado,"Palavras abreviadas como LA, SF, BK, BR são formadas por dedilhado completo antes da abreviação, para evitar ambiguidade. Isso garante clareza, pois letras isoladas podem ter significados diferentes.",quando se usa abreviações de nomes próprios ou marcas,True,L-A ; B-R,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),22,"Remember to fingerspell the complete word before you abbreviate it, because L-A could mean Louisiana and B-R could mean Baton Rouge."
voice2sign,ASLFD.MORFOLOGIA.019,morfologia,Uso de dedilhado para palavras com significado gestual,"Palavras como 'okay' podem ser dedilhadas (O-K) ou expressas com o sinal da mão F, que é um gesto comum. Isso mostra que gestos e dedilhado são usados alternativamente para palavras com significado claro.",quando se comunica uma palavra com um gesto reconhecível,True,O-K ; F	handshape,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),21,"You can fingerspell a word like okay as O-K, or you can just show the F handshape. Yes, it’s a gesture, but it gets the point across."
voice2sign,ASLFD.MORFOLOGIA.020,morfologia,Uso de dedilhado para nomes próprios e palavras desconhecidas,"O dedilhado é usado para nomes próprios e palavras desconhecidas, especialmente por iniciantes. É uma prática comum e aceitável para garantir clareza.",quando não se conhece o sinal de uma palavra ou nome,True,P-H-I-L-L-I-P ; M-A-L-L,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),19,"So as a beginner, feel free to fingerspell any word you don’t know the sign for."
voice2sign,ASLFD.MORFOLOGIA.021,morfologia,Uso de pausa entre palavras dedilhadas,"Quando se dedilha duas ou mais palavras consecutivas, como em títulos ou nomes completos, é necessário fazer uma pausa de um segundo entre cada palavra para evitar confusão.",quando se dedilha mais de uma palavra em sequência,True,P-H-I-L-L-I-P,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),19,"If you want to fingerspell two or more words in a row, such as a title or someone’s first and last name, pause for just a second between each word."
voice2sign,ASLFD.MORFOLOGIA.023,morfologia,Uso de sinais para conceitos abreviados,"Conceitos como a.m. e p.m. são sinalizados como 'morning' e 'evening', respectivamente, em vez de serem dedilhados. Isso mostra que certos conceitos têm sinais específicos em vez de serem representados por letras.",quando se expressa horários como a.m. ou p.m.,True,morning ; evening,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),21,"You sign, rather than fingerspell, some initializations — concepts such as a.m. and p.m., which you sign as morning and evening, respectively."
voice2sign,ASLFD.SINTAXE.086,sintaxe,Introduções com nome completo,"Em introduções, o nome completo (primeiro e último nome) deve ser sinalizado como uma sequência de sinais, com o nome próprio fingerspellado após o sinal de 'ME' para indicar posse ou identificação. O uso de 'ME' após o nome é obrigatório para manter a cortesia e clareza.","Durante apresentações ou introduções em ASL, quando alguém está se apresentando",True,"Hi, I'm Dee. -> HI — D-E-E ME ; I'm Cameron. -> C-A-M-E-R-O-N ME",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),62,"During introductions, simply fingerspell your name. ... Keep in mind that when someone asks you your name, sign your first and last name — it’s good manners."
voice2sign,ASLFD.PRONOMES.013,pronomes,Uso de 'ME' para indicar posse ou identificação,"O sinal 'ME' é usado após o nome fingerspellado para indicar que o nome pertence ao sinalizador, funcionando como um pronome possessivo em contextos de apresentação. É essencial para clareza e cortesia.",Após fingerspellar um nome em contexto de apresentação,True,C-A-M-E-R-O-N ME ; D-E-E ME,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),62,"During introductions, simply fingerspell your name. ... Keep in mind that when someone asks you your name, sign your first and last name — it’s good manners."
voice2sign,ASLFD.NEGACAO.003,negacao,Expressão de ausência com 'NONE',"O sinal 'NONE' é usado para indicar ausência total ou negação de algo, especialmente em frases que expressam ausência de opções, recursos ou eventos. É mais natural que 'NO' em contextos de negação completa.",Quando se quer expressar que algo não existe ou não está disponível,True,No sales -> TRUE — DISCOUNTS NONE ; There are so many rivers -> RIVERS — MANY,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),64,"Buddy: Yes, and no sales. Sign: TRUE — DISCOUNTS NONE"
voice2sign,ASLFD.TEMPO-ASPECTO.008,tempo-aspecto,Uso de 'WILL' para futuro,"O sinal 'WILL' é usado para indicar futuro, geralmente posicionado antes do verbo principal ou no início da frase. É uma marcação clara de tempo futuro em ASL, substituindo a estrutura verbal de futuro em inglês.",Quando se fala de ações futuras ou planos,True,We are going to Texas -> US TRAVEL WHERE — TEXAS CALIFORNIA COLORADO ; Buddy and I are taking a trip -> B-U-D-D-Y (point) ME — TRAVEL — WILL,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),70,Lindsey: Buddy and I are taking a trip. Sign: B-U-D-D-Y (point) ME — TRAVEL — WILL
voice2sign,ASLFD.PERGUNTA.009,pergunta,Formação de perguntas com 'Q' no final,"Perguntas em ASL são marcadas com o sinal 'Q' no final da frase, especialmente quando a estrutura não envolve mudança de expressão facial ou movimento de cabeça. O 'Q' é um marcador de interrogação textual.",Quando se faz uma pergunta direta que não depende de expressão facial para ser identificada como tal,True,Will you see Chip? -> YOU SEE C-H-I-P Q,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),72,Angie: Will you see Chip? Sign: YOU SEE C-H-I-P Q
voice2sign,ASLFD.SINTAXE.087,sintaxe,Uso de 'TOO' para concordância de sujeito,"O sinal 'TOO' é usado para indicar que o sujeito também está incluído na ação ou sentimento expresso, geralmente posicionado após o sujeito ou em estruturas de concordância. É uma forma natural de expressar inclusão em ASL.",Quando alguém concorda com uma afirmação ou sentimento expresso por outro,True,"Me, too. -> ME TOO ; Nice to meet you, too. -> NICE MEET TOO",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),65,"Dee: Me, too. Sign: ME TOO"
voice2sign,ASLFD.EXPRESSOES-IDIOMATICAS.022,expressoes-idiomaticas,Expressão 'WOW — SEEMS FUN',A expressão 'WOW — SEEMS FUN' é usada para expressar entusiasmo ou surpresa positiva em resposta a uma notícia ou plano. É uma convenção fixa em conversas informais para reagir a algo interessante ou agradável.,Quando alguém compartilha um plano ou experiência que parece atraente ou emocionante,True,Wow! Sounds like a fun time. -> WOW — SEEMS FUN,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),71,Angie: Wow! Sounds like a fun time. Sign: WOW — SEEMS FUN
voice2sign,ASLFD.SINTAXE.088,sintaxe,Uso de 'WHERE' para localização em viagens,"O sinal 'WHERE' é usado para indicar o destino ou local de uma ação, especialmente em frases sobre viagens ou deslocamentos. É posicionado antes dos nomes de locais para indicar o foco da ação.",Quando se menciona destinos em uma viagem ou deslocamento,True,"We’re going to Texas, California, and Colorado. -> US TRAVEL WHERE — TEXAS CALIFORNIA COLORADO",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),71,"Lindsey: We’re going to Texas, California, and Colorado. Sign: US TRAVEL WHERE — TEXAS CALIFORNIA COLORADO"
voice2sign,ASLFD.FOCO.005,foco,Uso de 'LA' como abreviação para Los Angeles,"O sinal 'LA' é usado como abreviação padrão para 'Los Angeles' em contextos de localização, especialmente em conversas sobre viagens ou localizações. É uma convenção fixa e amplamente aceita.",Quando se menciona Los Angeles em conversas sobre locais,True,Chip’s in Los Angeles. -> YES — C-H-I-P LA,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),72,"Lindsey: Yes, Chip’s in Los Angeles. Sign: YES — C-H-I-P LA"
voice2sign,ASLFD.SINTAXE.089,sintaxe,Uso de 'TRUE' para concordância afirmativa,"O sinal 'TRUE' é usado para concordar com uma afirmação anterior, especialmente em respostas curtas. É mais natural que 'YES' em contextos de confirmação direta.",Quando se confirma uma afirmação feita por outra pessoa,True,"Yes, and no sales. -> TRUE — DISCOUNTS NONE",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),64,"Buddy: Yes, and no sales. Sign: TRUE — DISCOUNTS NONE"
voice2sign,ASLFD.SINTAXE.090,sintaxe,Uso de 'BEAUTIFUL' para expressar admiração,"O sinal 'BEAUTIFUL' é usado para expressar admiração ou apreciação visual, especialmente em contextos de paisagens ou experiências estéticas. É frequentemente usado com locais ou objetos naturais.",Quando se expressa surpresa ou apreciação por algo visualmente atraente,True,The trees are beautiful in Japan. -> JAPAN — TREES — BEAUTIFUL,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),74,Dee: The trees are beautiful in Japan. Sign: JAPAN — TREES — BEAUTIFUL
voice2sign,ASLFD.SINTAXE.091,sintaxe,Uso de 'HIGH' para intensidade de altura,"O sinal 'HIGH' é usado para indicar grandeza ou intensidade em termos de altura, especialmente em descrições de montanhas ou estruturas. É uma forma natural de expressar escala em ASL.",Quando se descreve a altura de montanhas ou estruturas naturais,True,The mountains are so high. -> MOUNTAINS HIGH,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),75,Ted: The mountains are so high. Sign: MOUNTAINS HIGH
voice2sign,ASLFD.SINTAXE.092,sintaxe,Uso de 'MANY' para quantidade,"O sinal 'MANY' é usado para indicar grande quantidade, especialmente em frases que descrevem abundância de algo. É mais natural que 'LOTS' em contextos de descrição de quantidade.","Quando se descreve a abundância de algo, como rios, pessoas ou objetos",True,There are so many rivers. -> RIVERS — MANY,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),75,Dee: There are so many rivers. Sign: RIVERS — MANY
voice2sign,ASLFD.SINTAXE.093,sintaxe,"Ordem de sinais em frases com sujeito, verbo e objeto","O sujeito geralmente vem antes do verbo, e o objeto vem após o verbo. Em frases com pronomes, o pronome sujeito pode ser omitido se já estiver claro no contexto, mas o verbo ainda segue a ordem padrão.","Frase com sujeito, verbo e objeto em contexto de trabalho ou lazer",True,The business is closed. -> BUSINESS CLOSED ; The soccer game was good. -> SOCCER GAME GOOD ; He can box and wrestle. -> BOX WRESTLE BOTH CAN HIM,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),246,The business is closed. Sign: BUSINESS CLOSED
voice2sign,ASLFD.VERBOS.015,verbos,Forma verbal para 'frozen' e 'froze' em contextos de computador,"O verbo 'frozen' ou 'froze' é sinalizado com o movimento de 'congelar', usando a mão em forma manual S, como se estivesse quebrando um galho, com movimento de quebra em ambas as mãos.",Frase com computador travado ou congelado,True,My computer is frozen. -> MY COMPUTER FROZE ; The computer froze. -> COMPUTER FROZE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),243,Sign froze or frozen like the word freeze (see Chapter 5).
voice2sign,ASLFD.VERBOS.016,verbos,Forma verbal para 'broke' e 'broken' em equipamentos,"O verbo 'broke' ou 'broken' é sinalizado com movimento de quebra, usando a mão em forma manual S, com ambas as mãos se movendo como se estivessem quebrando um objeto.",Frase com equipamento quebrado,True,The copy machine is broken. -> COPY MACHINE BROKE ; The machine broke. -> MACHINE BROKE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),242,Sign broke or broken like you’re breaking a stick with both hands in the manual S handshape.
voice2sign,ASLFD.SINTAXE.094,sintaxe,Construção de perguntas com 'Q' no final,"Perguntas são formadas colocando o sinal 'Q' no final da frase, após o sinal principal, indicando que a frase é interrogativa.",Frase com intenção de perguntar,True,Where is the stapler? -> STAPLER WHERE Q ; Do we have enough paper? -> PAPER ENOUGH HAVE Q ; What's the score? -> SCORE WHAT Q,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),243,Where is the stapler? Sign: STAPLER — WHERE — Q
voice2sign,ASLFD.SINTAXE.095,sintaxe,Construção de perguntas com 'Q' após o sujeito,"Em perguntas com sujeito, o sinal 'Q' é colocado após o pronome sujeito, indicando a interrogação.",Frase interrogativa com sujeito pronome,True,Are you going to the conference? -> CONFERENCE GO YOU Q ; Where do you work? -> WORK YOU WHERE Q,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),245,Are you going to the conference? Sign: CONFERENCE — GO — YOU — Q
voice2sign,ASLFD.SINTAXE.096,sintaxe,Construção de frases condicionais com 'IF' e 'ME' para 'também',"Frase condicional com 'IF' seguida do verbo e sujeito, e 'ME' usado para indicar 'também' ou 'eu também'.",Frase com condição e expressão de participação mútua,True,"If you trade stocks, I will, too. -> IF TRADE YOU ME SAME ; If you play soccer, you can't play basketball. -> IF SOCCER PLAY YOU BASKETBALL PLAY YOU CAN'T",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),245,"If you trade stocks, I will, too. Sign: IF TRADE — YOU — ME — SAME"
voice2sign,ASLFD.VERBOS.017,verbos,Forma verbal para 'win' e 'won' em competições,"O verbo 'win' ou 'won' é sinalizado com movimento de 'vencer', usando a mão em forma manual V, batendo na palma da mão passiva e rebatendo para cima.",Frase com vitória em competição,True,Our team won the race. -> OUR TEAM RACE WON ; He won the match. -> HE MATCH WON,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),250,Win and won are the same sign. Make the manual V handshape with your dominant hand and allow it to hit your passive palm and bounce up again.
voice2sign,ASLFD.VERBOS.018,verbos,Forma verbal para 'lose' e 'lost' em competições,"O verbo 'lose' ou 'lost' é sinalizado com movimento de 'perder', usando a mão em forma manual V, batendo na palma da mão passiva e rebatendo para cima, com movimento semelhante ao de 'win'.",Frase com derrota em competição,True,Did we win or lose? -> WIN LOSE US WHICH Q ; They lost the game. -> THEY GAME LOST,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),250,Lose and lost are the same sign. Make the manual V handshape with your dominant hand and allow it to hit your passive palm and bounce up again.
